lat,lng,pop
34.2116,-92.0178,46850
35.4917,-94.2169,5738
34.0426,-94.342,6206
36.3348,-92.3847,14047
33.2774,-93.2261,10339
35.2134,-94.2409,9054
34.2737,-92.1005,5054
34.3689,-92.8187,11751
33.6113,-92.0678,5463
35.1559,-92.7392,6161
36.2639,-90.9699,5755
34.615,-92.491,20194
36.0805,-90.9446,6568
35.3494,-94.3695,125562
35.2761,-93.1383,34373
35.6763,-90.5228,6951
36.358,-94.2287,49298
34.9767,-92.0271,26141
34.8807,-92.1302,28513
36.056,-90.5147,26858
33.4361,-93.996,30259
44.1997,-72.5083,20735
44.4951,-73.1842,7237
44.2658,-72.5717,7484
44.4877,-73.2314,108277
44.8118,-73.0847,8892
44.4622,-73.2203,19141
44.4902,-73.114,10691
43.6091,-72.9782,18571
43.1344,-72.455,5464
38.8837,-90.1077,6100
41.6044,-87.9497,24591
38.3403,-90.1538,10135
41.7034,-87.7795,14186
42.287,-87.967,20490
41.8838,-88.4615,5863
41.7351,-87.8835,5643
41.5097,-87.97,26575
41.7444,-87.7686,28793
42.1629,-88.3158,31017
41.9819,-88.1447,37982
41.5904,-88.0292,25434
39.9335,-91.3797,44860
41.6076,-87.6521,24908
41.5977,-87.6022,21732
41.8798,-87.8442,23640
41.5324,-87.878,20293
42.197,-88.0056,8026
42.0062,-87.9929,32776
41.7741,-87.8752,5964
41.8445,-87.7593,82552
40.7466,-89.5701,5858
41.7237,-88.363,19701
41.9314,-88.0085,36820
37.7373,-88.5457,9168
41.8373,-87.9512,8077
38.9754,-89.1117,7277
41.0985,-88.4237,5073
41.895,-87.8194,11132
41.4416,-90.5595,5061
41.4913,-87.8395,19009
42.0463,-87.6942,74756
39.6729,-89.6956,12624
38.9581,-90.2156,17650
42.2895,-89.6354,24412
40.1469,-88.9635,8200
42.0956,-87.9825,75634
42.1653,-87.8515,18946
41.6,-87.6905,12538
39.4842,-88.1762,20968
41.4202,-88.2624,12805
41.8674,-87.9019,8043
41.3358,-89.2034,5239
41.8373,-87.6861,8675982
41.9312,-88.7483,67500
42.2312,-88.6153,7576
42.1958,-87.9181,7336
41.6291,-87.6858,5914
38.011,-88.9179,7642
38.8633,-90.0773,10263
37.4612,-89.2388,5729
37.8997,-88.9302,8703
42.1227,-88.2894,38162
39.4774,-88.3623,18293
40.7048,-89.4346,16811
39.5328,-89.2804,13014
42.426,-87.8583,13995
41.7248,-87.8281,13950
42.0385,-88.3229,112456
41.5233,-87.5507,9279
41.8433,-87.7909,55550
41.5553,-89.1042,6929
41.6698,-87.983,17075
41.3744,-88.4301,16834
41.6055,-87.7527,27685
41.5732,-87.6899,13837
41.7483,-88.1657,147682
38.7296,-90.1263,28746
39.1181,-90.3275,8777
40.752,-89.6155,262010
41.9951,-88.6812,18022
42.2334,-88.3352,40421
38.7264,-89.9643,7900
38.7209,-90.0598,5664
38.5165,-89.9899,41649
38.0019,-89.2323,6150
38.0851,-89.3717,5413
42.3299,-88.1598,5462
39.167,-89.4735,7062
41.9595,-87.9434,18330
38.3141,-88.9176,15672
41.9243,-87.8379,10093
42.0125,-87.8436,37494
37.1566,-88.7082,6198
38.4581,-90.2156,10274
41.7635,-87.9456,8521
41.6649,-87.6578,7757
38.5223,-89.1233,16525
40.9506,-90.3763,34406
41.4907,-87.5702,10452
42.2692,-88.0101,31385
41.4975,-90.4101,7571
41.6254,-87.7243,14634
41.278,-88.2791,5369
41.9663,-87.8057,8505
42.0423,-87.789,23142
38.6138,-89.5231,5856
41.7495,-87.8345,12836
41.5646,-87.5459,27962
41.7922,-88.0883,22912
38.5798,-90.1039,5012
41.7948,-87.9742,24756
41.9029,-87.8642,25197
41.6203,-88.2261,43926
41.8584,-87.8562,7781
41.5193,-88.1501,148462
37.763,-89.084,5827
42.1039,-87.9267,16180
40.6137,-89.4668,16301
41.8245,-87.847,18694
42.3398,-88.2031,6048
41.4507,-88.2791,11307
42.4175,-88.0258,14467
38.7924,-89.9876,24967
42.0825,-87.8216,47659
41.798,-87.9569,8712
41.349,-89.1368,30611
42.2341,-87.9608,26253
41.1242,-88.8296,17050
41.9496,-88.0894,22016
40.522,-88.9877,54284
38.6768,-90.0053,24703
41.4172,-87.7504,5119
42.0747,-88.0253,23988
39.1963,-89.6288,6810
41.8183,-87.773,6694
41.6284,-87.5979,22793
41.9666,-87.9808,13798
40.1423,-87.6114,48518
42.3708,-87.9392,30767
42.45,-89.0631,7473
42.4744,-88.072,14235
41.7877,-87.8145,11278
42.1955,-88.087,19903
41.5412,-87.6119,8880
41.3575,-89.0718,9120
39.7792,-88.8828,5820
42.1026,-87.7791,5470
41.6075,-87.8619,58765
38.7263,-87.6874,7161
41.8829,-87.8762,19019
41.8973,-87.9432,46662
41.8683,-87.8157,13951
42.2782,-88.2002,8116
41.831,-87.8169,8742
41.1831,-87.8781,18420
40.1141,-88.0354,5037
42.3437,-88.1056,18444
41.5391,-87.6857,9332
41.6701,-87.7368,19079
42.0209,-88.1778,39978
41.821,-88.1856,13269
41.6757,-88.5294,11588
41.6563,-88.4508,19388
41.7997,-89.6952,27695
41.874,-88.0158,43745
41.6497,-88.6178,7387
38.727,-89.8968,10176
40.0602,-88.2553,8272
41.5905,-87.8413,7152
38.6155,-90.1304,26662
38.5507,-89.9859,13518
40.9153,-89.5018,6145
41.7402,-87.8067,16335
41.3198,-88.1434,5691
41.6986,-87.8266,17358
41.4508,-90.154,6477
41.482,-90.4919,42231
42.0984,-88.3072,7352
37.722,-89.2238,67807
41.9804,-88.2071,41149
41.8958,-88.2252,27182
40.3031,-88.1549,13884
39.7712,-89.6539,159394
41.9193,-88.311,32714
42.4253,-89.0084,10505
40.5677,-89.6263,32731
41.9183,-88.1309,39989
41.8492,-87.8906,16461
42.2313,-88.0623,8412
42.3522,-87.8915,7513
42.16,-88.433,27207
41.8005,-87.9273,17705
41.8121,-87.8192,10585
42.0359,-87.74,63978
42.4547,-88.2403,5725
41.9142,-87.9054,12364
40.5632,-90.0409,13972
42.384,-88.2475,6317
42.0278,-87.8099,29482
41.2696,-88.2233,22791
42.1273,-89.2622,6783
38.5649,-90.1792,14151
41.8872,-87.7899,52261
41.8437,-89.4786,16288
41.5199,-90.388,21109
42.4821,-89.0249,7673
40.0339,-88.5729,5417
37.7984,-89.0303,12880
38.0857,-88.1727,5281
39.1206,-88.5509,14092
41.4821,-87.7353,13505
42.3666,-89.0266,22733
41.6903,-88.102,75201
42.1824,-87.8105,29767
41.6637,-87.7959,12403
41.8479,-88.3109,26563
41.5591,-87.661,19089
41.3529,-88.8313,19967
41.567,-87.8051,56668
38.5535,-89.9161,13090
42.3365,-88.9975,23387
42.2826,-87.851,5662
42.3697,-87.8716,87729
41.5101,-87.6347,29901
41.9907,-88.3132,22549
39.3827,-89.0643,5612
37.717,-88.9274,17762
41.9773,-88.0182,9416
41.7724,-89.6928,8911
41.7949,-88.017,49540
40.8881,-88.6415,12196
41.4699,-90.5827,38110
41.4817,-87.6868,21682
38.5191,-89.8045,7886
41.9586,-87.8693,11640
41.8072,-87.8742,15581
42.0307,-88.0838,74184
42.3388,-88.2931,26911
41.6431,-87.708,5486
41.3809,-89.4647,7961
42.1292,-87.8353,33400
38.6278,-88.9578,7954
41.9198,-89.0634,10849
41.7369,-88.0408,33598
41.7139,-87.7528,56087
41.4722,-87.6183,9411
41.6834,-88.3372,34833
42.077,-87.7282,27418
40.1144,-88.2735,156794
41.8891,-87.9114,5130
41.446,-87.7154,7006
41.9498,-88.4167,11282
41.1643,-87.8451,15344
41.4676,-90.3445,5133
41.8669,-88.063,28045
42.1064,-87.7421,12480
39.1258,-89.8173,5089
37.7679,-89.3321,9173
40.1106,-88.1972,41989
41.9225,-87.8163,24537
42.4184,-88.0836,8716
41.102,-87.8643,78001
42.1112,-88.512,5270
41.4274,-87.9802,7776
41.7485,-87.9198,10818
42.0054,-87.7329,12483
42.2748,-88.1359,13737
41.6441,-87.6366,13352
39.0089,-87.733,7628
41.4397,-87.6231,8165
41.6454,-87.7396,10846
42.0929,-88.6966,6446
40.6397,-89.6608,6250
38.5974,-90.0053,16588
42.4598,-87.8509,23952
41.5175,-88.2149,17249
41.6133,-87.5502,36633
42.1347,-87.7641,8900
41.8561,-88.1083,53373
42.3516,-88.8353,5093
41.8864,-87.9779,21836
42.1308,-87.9239,38562
38.9016,-90.0472,9327
41.8461,-87.8263,6564
41.2399,-89.9259,12416
41.9361,-87.8794,18012
42.206,-87.8128,5325
40.6739,-89.5421,22739
42.1096,-88.3716,8073
41.5724,-88.1128,21175
41.8776,-88.1505,9685
40.1507,-89.372,17360
41.6578,-87.6812,23361
41.9196,-88.0784,34058
38.9033,-90.1523,80462
41.8308,-87.8723,13433
39.8556,-88.9337,88997
41.6317,-88.1,39632
41.5095,-87.7468,19418
39.6148,-87.6904,8431
41.7213,-87.7013,19542
41.6877,-87.7916,10661
41.9637,-87.8231,14437
42.1673,-87.9616,41226
40.6422,-89.5987,5194
41.2505,-87.8442,9021
41.8083,-88.3413,18245
41.7638,-88.2901,200965
40.4721,-90.6818,18889
42.4297,-88.6212,9659
42.0638,-88.1463,51567
42.2598,-89.0641,285562
39.2774,-89.8762,5584
41.7758,-88.448,9830
42.3309,-88.075,7704
38.419,-87.7695,6987
38.7581,-89.9839,12985
40.9142,-90.6419,9293
42.1153,-88.1019,7508
42.0653,-87.937,53930
42.3791,-88.0811,284607
39.0117,-89.7904,5950
40.7147,-89.2776,5614
40.4757,-88.9705,134892
42.1913,-88.3478,28936
39.9996,-90.4181,5951
41.5638,-87.7246,16564
41.8022,-87.9006,13479
38.7286,-88.0841,9002
42.0344,-87.9008,58193
42.1181,-88.043,68644
42.2544,-88.8646,25181
42.2128,-88.2491,17885
37.9199,-89.8259,8378
41.7447,-87.9823,22061
41.9807,-88.0862,22794
38.8866,-89.3896,6738
42.3102,-88.4356,25833
40.1884,-88.3908,12941
42.238,-87.8596,19612
42.3172,-87.8596,29842
38.7605,-89.6808,11421
42.0857,-88.4362,8165
42.3405,-88.0339,20957
41.8833,-88.3243,22010
39.7292,-90.232,21512
42.1515,-88.1281,10297
42.4238,-88.1843,10554
42.4805,-87.8291,6745
38.5976,-89.9156,29272
32.5521,-83.8819,9515
34.1185,-83.9917,14868
31.9203,-81.3124,12632
33.7626,-84.4228,5228750
34.1082,-84.056,23180
32.5866,-82.3345,7684
34.5807,-83.3256,10647
31.53,-83.8338,6350
34.0224,-85.248,12744
32.7265,-82.7197,5750
32.3875,-83.3523,6024
31.1592,-83.7708,18536
33.0874,-83.2414,31254
32.1043,-81.2568,23816
34.2469,-84.4902,27936
32.2134,-82.4035,13456
34.0565,-84.6708,22698
34.0333,-84.2027,84350
30.8503,-83.2789,79294
33.9378,-84.2065,16845
33.5816,-84.3391,7473
32.6475,-83.754,5170
32.4376,-81.775,40090
33.4755,-84.594,7336
33.9418,-84.3122,49609
34.3501,-82.9287,5883
32.6341,-83.6853,7716
33.3943,-84.5711,35262
34.4927,-84.9395,33029
34.5164,-83.5308,19046
33.3436,-84.1067,6715
33.5818,-85.0837,47140
34.4788,-85.3491,10478
34.0704,-84.2739,65799
33.856,-84.0038,19738
33.0511,-84.1526,6908
34.0054,-84.1493,29463
34.1086,-83.8126,10947
33.8353,-83.8957,12062
33.6049,-83.8465,14044
33.9532,-84.5421,61048
33.3645,-82.0708,389383
34.2662,-85.1862,60966
34.1027,-84.5086,31564
33.8746,-84.3314,53518
32.0282,-81.1786,280082
34.0103,-85.0441,7772
34.1364,-83.6021,12330
33.6843,-84.1373,54471
34.0262,-84.6177,34344
34.2129,-83.4729,6965
31.8247,-81.6135,51001
32.1942,-81.1984,8534
31.5991,-81.8898,12090
33.5497,-84.5914,15520
30.8392,-82.0073,11138
33.9917,-83.7218,43583
33.9815,-83.8951,6190
33.5264,-84.2293,29114
34.9318,-85.246,9831
31.2108,-82.358,24367
34.1712,-83.9141,7477
34.0151,-83.8317,7622
33.7384,-84.7074,33675
32.0736,-84.2249,17266
33.8842,-84.3008,29428
33.7711,-84.2968,23832
34.1064,-82.8705,5515
33.5939,-84.5629,21370
33.4503,-82.2076,14109
33.7992,-83.7162,16153
31.9563,-83.7694,11947
33.4398,-84.1508,24755
33.3763,-84.7758,38909
33.8436,-84.202,36130
33.866,-84.6838,15052
31.7135,-83.2515,11211
32.5357,-82.9279,20493
33.7086,-85.1498,6725
32.598,-83.6528,149617
34.7689,-84.9711,86841
33.9366,-84.3703,106739
33.2913,-83.968,5271
34.1681,-84.4848,11935
33.7305,-84.917,15345
32.2946,-81.2354,13572
34.0506,-84.0687,19549
33.4666,-82.4992,8309
33.0276,-85.0383,35918
33.6209,-84.359,19823
33.8202,-84.6453,7215
33.9153,-84.8416,13237
33.967,-84.2319,43268
31.7642,-82.3508,5578
33.0909,-82.0146,5574
32.2997,-84.0246,6138
30.8193,-81.7219,17077
31.5073,-82.8543,13960
33.45,-84.4708,17802
34.5971,-83.7622,5025
33.9073,-84.2711,10540
33.9508,-83.3689,140169
34.2066,-84.1337,6284
33.4419,-84.3176,6849
34.7089,-85.2814,7444
32.0867,-81.1773,8970
33.3836,-84.2855,7732
33.8117,-84.2405,12848
33.8633,-84.5168,56685
31.5776,-84.1762,90515
33.2418,-84.2747,22770
33.6645,-83.9967,16015
30.7567,-81.5722,36447
33.8034,-84.1724,6368
33.8887,-84.1379,12700
34.1632,-84.8007,55794
34.5302,-83.9796,6432
34.4711,-84.4494,6206
30.879,-84.2051,9244
32.4714,-83.7283,16684
34.2901,-83.8301,156248
33.6696,-84.47,35282
33.637,-84.4629,14959
31.145,-81.474,54017
32.9827,-82.8093,6867
32.51,-84.8771,259160
33.0347,-83.938,5173
32.347,-84.787,10343
30.8394,-83.9782,24271
31.4625,-83.5205,24314
32.1973,-83.1714,6220
33.9524,-83.993,29873
30.9046,-84.5722,11558
32.8907,-84.3272,13764
31.2337,-84.2089,6511
32.3641,-81.3078,5072
34.1353,-84.3138,38924
33.5639,-84.4103,16439
31.1316,-83.425,6964
34.0391,-84.3513,94786
33.6609,-84.4093,6581
39.8328,-86.3824,25911
40.8034,-85.8301,9877
38.427,-85.6677,7496
39.9704,-86.3607,8179
39.2974,-85.2139,7831
41.2158,-85.1715,6729
39.8958,-85.9213,6838
41.5741,-85.8304,33220
41.5279,-87.424,16152
38.3377,-85.7026,47383
40.0318,-86.455,15577
41.617,-87.4908,76618
39.4654,-87.3763,92722
38.2132,-86.126,5532
41.6077,-86.7137,21681
38.6854,-85.7831,11416
41.5468,-87.5037,22717
39.8318,-84.8905,42508
40.4898,-85.5984,5805
39.2091,-85.918,58771
38.9478,-85.8912,23031
41.6771,-86.2692,281100
40.2877,-87.2449,5036
40.4432,-86.9239,46269
41.4977,-87.5088,15941
39.6607,-87.4046,6202
39.7936,-85.7737,22094
39.6957,-86.3706,32865
41.4215,-85.749,7068
41.1613,-85.4855,9535
41.293,-87.4202,10253
41.0044,-85.775,5761
40.7426,-85.173,10085
40.7455,-86.7669,8468
41.0885,-85.1436,328564
39.7599,-86.3911,17568
39.4227,-86.4208,13022
39.5412,-86.2004,7457
41.5906,-87.3472,76008
40.2799,-86.518,16079
40.7585,-86.0715,12643
39.2322,-86.6238,6677
40.5497,-85.66,41165
41.5995,-87.0549,13503
40.0322,-86.154,39493
41.6432,-85.0051,11252
41.4781,-87.0507,33376
40.882,-85.5054,17886
39.5232,-87.1244,8078
41.4097,-87.2623,5684
41.6913,-85.9628,148131
39.9658,-86.1461,92198
38.3009,-86.9625,5562
40.464,-86.1277,79099
41.3666,-85.056,22457
41.414,-87.3455,29625
39.5618,-86.0994,6092
39.7607,-86.5081,9819
39.6582,-85.141,14646
40.8301,-84.9281,10613
40.3991,-86.8594,159293
38.0469,-87.2845,6348
41.6484,-87.4536,28215
38.3223,-85.7673,21694
37.9528,-86.7596,9668
39.9589,-85.967,91832
38.8603,-86.4895,14845
39.999,-86.2921,26710
40.0353,-86.006,61882
38.3078,-85.8242,36461
39.5325,-85.7762,20663
41.059,-86.1961,7041
40.183,-85.5123,11199
40.0433,-86.8961,18305
40.0874,-85.692,86481
37.9882,-87.5339,232285
41.4431,-87.4699,17259
41.4451,-85.9941,7135
38.4028,-85.7706,8860
39.7937,-86.2479,12140
40.7472,-86.3519,20809
38.3552,-87.5785,8602
41.2166,-85.8106,5149
41.5866,-87.1792,36672
41.5381,-86.9054,5753
38.6048,-86.0977,6391
39.7852,-85.9498,5683
40.4536,-85.3735,5733
41.6734,-86.1668,49177
40.6567,-84.9555,5677
40.2817,-86.0423,6522
40.4377,-84.9835,5929
38.676,-87.5102,20501
39.0175,-85.6314,11352
39.1637,-86.5256,114959
39.6019,-86.1073,57375
40.2583,-85.676,5015
39.0986,-84.8714,12956
38.6592,-87.1721,13117
38.3936,-86.9405,16262
41.3536,-85.1235,6364
39.3514,-85.5024,11971
40.1989,-85.395,88688
41.4728,-87.3197,34871
39.7153,-86.087,14795
39.6038,-86.3674,9641
39.7771,-86.1458,1564699
41.7098,-86.8705,65144
38.7581,-85.3971,17981
39.6156,-85.4466,6425
41.3482,-86.3188,12406
41.3694,-87.4381,12470
39.6431,-86.8419,10834
39.0357,-87.1587,5636
41.5729,-87.2599,11965
39.8674,-85.9904,48704
41.487,-87.4444,28633
41.4441,-85.2579,10383
41.5139,-87.2729,28255
39.4934,-86.0545,25089
41.5484,-87.4588,22585
40.1995,-84.8206,5257
37.9364,-87.8955,6813
40.9381,-87.1683,6067
39.919,-85.3697,21855
41.0669,-85.0282,15560
40.2743,-85.8371,9218
41.2443,-85.8479,32813
42.7809,-96.1743,9370
41.5857,-93.4997,9873
41.5563,-90.6052,287413
41.3456,-94.0136,5127
40.8072,-91.1249,28830
43.0747,-96.1709,7150
41.728,-93.6031,62416
43.0644,-92.6745,7425
40.9625,-91.5453,8465
43.4176,-95.1109,11398
40.7294,-92.8718,5300
42.0185,-93.4637,6707
43.0021,-96.0567,6997
42.7249,-92.4707,8841
41.6964,-93.0403,15505
42.0341,-92.9067,26593
41.2982,-91.6928,6745
41.7373,-92.7244,8892
42.5007,-90.7067,68573
42.0452,-91.5847,39400
41.0597,-94.365,7622
41.6559,-91.5304,119091
41.8434,-90.2408,30642
41.3188,-93.1024,7212
41.4901,-93.6916,10896
43.0743,-94.2302,5251
42.512,-90.7795,5586
43.1346,-93.374,7723
42.4623,-93.8167,7489
42.053,-93.8771,12640
41.0196,-92.4186,24206
41.0445,-95.7408,6137
41.6856,-93.7173,21562
42.016,-95.3528,8303
42.4621,-91.903,5824
42.7232,-94.2245,5139
41.3629,-93.5652,15447
42.0699,-94.8647,9758
40.4096,-91.4031,12866
42.492,-92.3522,112060
43.3998,-94.8343,5640
43.3016,-91.7845,8184
41.7439,-91.6105,18813
43.1468,-95.1534,10769
42.6715,-91.9133,6498
41.6461,-93.4758,18699
41.5656,-90.4764,35813
42.0599,-90.665,5936
41.6147,-93.7979,17172
41.6775,-93.7946,12742
41.2369,-95.8517,62316
41.5725,-93.6104,481222
42.1091,-91.2758,5355
40.738,-95.034,5184
40.6198,-91.352,10326
41.9667,-91.6782,186160
41.923,-91.4244,6353
41.838,-94.0943,7444
41.2922,-92.6403,12636
42.4959,-96.3901,106279
42.6431,-95.197,11376
42.5195,-92.4534,41570
41.6001,-93.8709,20649
41.0141,-95.2248,5277
42.5098,-94.1751,24223
41.4195,-91.068,26335
41.0066,-91.9671,11361
41.4051,-92.9177,9624
42.0261,-93.6279,68156
41.6394,-90.5805,6543
41.639,-93.7814,43592
41.699,-91.5967,20881
43.1487,-93.1998,26457
41.5527,-93.7805,65608
41.3957,-95.0138,6085
41.6986,-93.4546,6178
42.0539,-91.6906,7353
34.9262,-95.7698,19140
35.3525,-96.9647,35833
36.3693,-95.9815,7250
35.9641,-95.379,8603
36.0365,-95.7808,108303
33.9957,-96.3938,18375
35.463,-97.371,57308
36.1315,-97.0739,48550
35.3917,-97.7245,21222
35.1523,-97.6612,8690
36.1342,-96.1283,19909
35.4608,-94.807,7818
35.8429,-97.4359,9123
36.2886,-95.8319,36215
35.9116,-94.9773,19676
35.018,-97.3747,7521
36.8011,-97.3009,6564
35.6689,-97.4159,91950
36.009,-96.0983,20843
35.5284,-97.6182,10333
34.5425,-97.919,20439
33.9041,-94.8294,5829
36.5925,-94.7885,7630
36.7892,-98.6648,5799
35.5058,-98.9723,8529
36.3723,-95.8601,5226
35.0431,-94.6356,8106
35.4421,-95.9848,6271
35.9484,-96.0052,13814
34.7236,-97.2291,5817
34.6171,-98.4204,91383
35.4676,-97.5136,955998
34.1945,-97.1252,21315
36.3144,-95.61,25365
35.5201,-97.7639,26830
35.9454,-95.8774,26724
36.1284,-95.9042,672054
35.1385,-97.371,6738
35.743,-95.3566,40588
35.3294,-97.4758,61523
35.041,-97.9472,15974
34.1809,-97.2559,5060
35.2346,-96.65,5756
36.1832,-95.7662,7024
36.7236,-97.0679,24849
35.4483,-97.4408,21798
35.5072,-97.6417,19402
35.48,-97.2666,12524
35.3849,-99.4333,10726
35.9981,-95.9737,22578
36.8877,-94.8718,15718
35.5706,-97.5566,9407
35.543,-97.966,17047
35.2639,-96.9338,6608
35.404,-94.5969,5449
35.2404,-97.5998,9912
35.9678,-95.6538,9668
35.6137,-96.0068,13685
36.4061,-97.8701,48325
36.6901,-101.4778,11439
35.6784,-97.7528,7749
35.3071,-97.756,7143
34.6566,-99.3051,18931
35.0652,-98.2441,5806
34.7682,-96.6689,17886
35.2335,-97.3471,115065
35.5385,-98.6872,11700
35.0836,-96.4004,5543
36.4246,-99.4059,11548
35.9797,-96.7602,6637
36.6364,-95.1768,5639
36.7356,-95.9451,39568
33.6872,-111.865,249950
35.1872,-111.6195,78628
31.3624,-110.9336,30876
33.4484,-112.2561,7205
32.4223,-110.9767,44350
33.5905,-112.3271,35216
33.3664,-111.9633,6525
33.2368,-111.6393,39184
33.4318,-112.643,68453
32.8318,-109.7005,19302
34.2671,-110.0384,10837
32.9398,-111.526,11725
32.747,-111.5991,19168
32.4355,-111.1558,44792
33.0404,-112.0005,46741
34.8574,-111.7951,6967
33.3858,-112.3236,217192
32.1546,-110.8782,868391
33.3103,-111.7463,242354
34.5982,-112.3178,97066
33.4017,-111.7181,496401
33.8513,-111.9801,5622
31.3602,-109.5394,16438
33.3985,-111.5351,40538
34.5849,-112.4475,42731
31.4126,-109.9179,5160
34.7194,-112.0015,12023
31.563,-110.3153,51571
35.1205,-114.546,49531
32.907,-111.7624,58632
35.0253,-110.7098,9508
34.5223,-110.0913,6461
32.5991,-114.5488,138802
31.9328,-110.9654,47229
32.6009,-114.699,19168
34.7593,-112.4107,11667
33.2827,-111.8516,253458
33.5846,-112.3047,6760
33.6073,-111.7398,24583
33.5796,-112.2258,246709
34.1058,-109.2956,6089
33.6802,-112.4525,134085
32.1955,-110.9692,5643
33.5024,-112.3586,6009
33.3869,-110.7514,13198
34.5006,-114.3115,55341
36.9774,-112.983,8259
33.2614,-112.3622,79858
33.7844,-112.2989,168181
34.5699,-111.8573,11201
35.217,-114.0105,44212
32.832,-109.7595,5021
33.059,-111.4209,16935
33.5722,-112.0891,4081849
32.4911,-114.7089,30647
33.3881,-111.9318,185038
33.5435,-111.9595,14293
34.2434,-111.3195,14412
36.9425,-111.5071,6946
33.0249,-109.2883,5010
43.5843,-116.5626,173863
42.8716,-112.4656,71020
47.7202,-116.9397,33290
43.5133,-114.301,10875
43.6006,-116.2316,385218
43.7228,-116.3857,26089
43.822,-111.7926,29859
43.6735,-111.9126,8987
44.0196,-116.9222,5234
47.7995,-116.8908,7932
43.4747,-111.9568,15540
43.7116,-116.6152,7439
44.0789,-116.9256,7434
42.6189,-113.674,6643
43.4853,-116.3977,19230
42.7184,-114.5159,11638
42.5379,-113.7929,16175
42.5645,-114.4611,54455
43.6526,-116.2743,11890
48.2832,-116.5613,12349
43.1324,-115.697,16552
47.768,-116.804,14693
43.6458,-116.6591,54660
43.194,-112.3455,15382
46.7307,-116.9986,25579
43.702,-116.4938,9009
47.7039,-116.7933,112935
44.2547,-116.9689,5513
46.3935,-116.9934,53436
42.9226,-112.4702,14869
43.4868,-112.0363,97548
43.6113,-116.3972,99926
43.8685,-116.489,9573
41.8349,-73.1282,40583
41.3502,-72.1023,27072
41.5583,-73.0361,191484
41.306,-73.1383,41397
41.6758,-72.7862,72710
41.339,-72.0727,9092
41.2253,-73.0624,52970
41.489,-73.0518,31461
41.607,-71.9807,9889
41.1909,-73.1958,938406
41.1144,-73.4215,89005
41.5476,-72.6549,46478
41.5367,-72.7943,59927
41.4016,-73.471,177177
41.3443,-73.0689,18813
41.2739,-72.9671,54843
41.7661,-72.6834,914751
41.6812,-72.9407,60223
41.3265,-73.0833,12581
41.3112,-72.9245,568144
41.5495,-72.0882,203916
41.1036,-73.5583,130824
46.6868,-67.9874,5696
43.4674,-70.4512,21488
43.539,-70.4624,19485
44.9491,-68.7249,7497
43.4244,-70.7573,29264
44.085,-70.2492,23033
43.631,-70.2895,25483
44.544,-69.6626,27123
44.1274,-69.1369,8642
46.8662,-67.9919,7684
44.191,-69.7921,5688
43.6955,-70.3539,18730
44.0915,-70.1681,58796
43.9346,-69.8346,8317
44.8322,-68.7906,59107
44.3341,-69.7319,21994
44.7835,-68.7352,9043
43.6773,-70.2715,206023
44.5847,-68.4875,7973
38.776,-76.0702,17742
39.6506,-78.9269,8642
38.9423,-76.9645,8147
38.3989,-75.0715,6969
38.9612,-76.9548,18333
39.621,-77.4076,7383
38.5515,-76.0786,14312
38.9706,-76.5047,39321
38.3755,-75.5867,106034
39.6109,-76.8552,6357
39.318,-77.6253,9067
38.5352,-76.9701,9365
38.981,-77.0028,17885
39.4832,-77.3559,6181
38.3214,-75.6246,5285
39.6067,-75.821,15652
39.6585,-76.8881,5348
38.9654,-76.8773,13023
38.2053,-75.6969,11262
39.0834,-77.1553,68401
39.6401,-77.7217,185704
39.5797,-77.0064,18593
38.3038,-76.6395,6113
39.4335,-77.4157,154972
39.5481,-76.1145,13576
38.9575,-76.7421,58859
39.2195,-76.071,6896
38.9253,-76.9141,6477
39.3742,-77.1535,9416
38.9293,-76.8576,6210
38.9953,-76.8885,23489
39.5146,-76.173,16049
38.9644,-76.9267,7286
38.8588,-76.8885,6022
38.9424,-76.9263,9450
39.6515,-78.7585,49033
39.5348,-76.346,10037
39.657,-77.1682,6658
38.9962,-76.9337,32303
38.6881,-76.5448,24565
39.7051,-77.3216,6990
39.488,-79.0429,5456
39.1347,-77.213,68710
39.095,-76.8619,25906
39.3051,-76.6144,2170504
42.3494,-71.5468,39873
42.2516,-71.0183,94166
42.1764,-72.5719,55515
42.3889,-71.2423,62442
42.4234,-71.1087,57797
42.626,-70.6897,30172
42.3188,-71.0846,4637537
42.7838,-71.0871,63639
42.3316,-71.2084,88994
42.4517,-73.2605,56291
42.4064,-71.0545,46324
42.5129,-70.902,43415
42.0821,-71.0242,95672
42.6844,-73.1166,17477
42.37,-71.1775,35756
42.1382,-72.7561,41700
42.3758,-71.1184,113630
42.3908,-71.1013,81360
42.3266,-72.6745,28593
42.734,-71.1889,50259
42.2126,-72.6411,40341
42.8124,-70.8879,18060
42.5912,-71.8156,40793
42.7003,-71.1626,80162
42.4191,-71.0035,53993
41.6697,-70.9428,149528
42.5681,-70.8627,41816
42.4869,-71.1543,39701
42.3959,-71.0325,40227
42.2705,-71.8079,498997
42.4556,-71.059,28367
42.5335,-70.9724,52987
42.1155,-72.5395,628076
42.6389,-71.3217,111346
42.5209,-71.7717,119400
42.5845,-71.9867,20640
42.4305,-71.0576,61246
42.4779,-70.9663,94063
41.9311,-71.295,44590
41.7136,-71.1015,89420
41.9036,-71.0943,57139
41.6639,-83.5822,488672
41.4948,-81.5348,13028
41.4884,-82.0978,8976
39.2478,-84.3825,12199
39.7927,-84.3165,24386
